dt_id,pred_prob,overall_risk_pred,num_param_differences,subset_risk_pred
tn_1,0.40470324297426996,0.9659592190541063,2,0.5673076923076923
tn_1,0.40470324297426996,0.9659592190541063,3,0.7124125874125874
tn_1,0.40470324297426996,0.9659592190541063,4,0.8090909090909091
tn_1,0.40470324297426996,0.9659592190541063,5,0.8739073426573427
tn_1,0.40470324297426996,0.9659592190541063,6,0.917340472027972
tn_1,0.40470324297426996,0.9659592190541063,7,0.9462958916083916
tn_1,0.40470324297426996,0.9659592190541063,8,0.9654447115384616
tn_1,0.40470324297426996,0.9659592190541063,9,0.9779856861888112
tn_1,0.40470324297426996,0.9659592190541063,10,0.9861130080856644
tn_1,0.40470324297426996,0.9659592190541063,11,0.9913236177884616
tn_1,0.40470324297426996,0.9659592190541063,12,0.99462890625
tn_1,0.40470324297426996,0.9659592190541063,13,0.9967041015625
fp_1,0.5119143977325784,0.9532742110601177,0,1.0
fp_1,0.5119143977325784,0.9532742110601177,1,0.9230769230769231
fp_1,0.5119143977325784,0.9532742110601177,2,0.8878205128205128
fp_1,0.5119143977325784,0.9532742110601177,3,0.8789335664335665
fp_1,0.5119143977325784,0.9532742110601177,4,0.8852272727272728
fp_1,0.5119143977325784,0.9532742110601177,5,0.8991355866355867
fp_1,0.5119143977325784,0.9532742110601177,6,0.9158471736596736
fp_1,0.5119143977325784,0.9532742110601177,7,0.9325010926573427
fp_1,0.5119143977325784,0.9532742110601177,8,0.9475585178710179
fp_1,0.5119143977325784,0.9532742110601177,9,0.9603420017482518
fp_1,0.5119143977325784,0.9532742110601177,10,0.9707065395541958
fp_1,0.5119143977325784,0.9532742110601177,11,0.9788098457532052
fp_1,0.5119143977325784,0.9532742110601177,12,0.9849571814903846
fp_1,0.5119143977325784,0.9532742110601177,13,0.989501953125
tp_2,0.9408098083618504,1.0,0,1.0
tp_2,0.9408098083618504,1.0,1,1.0
tp_2,0.9408098083618504,1.0,2,1.0
tp_2,0.9408098083618504,1.0,3,1.0
tp_2,0.9408098083618504,1.0,4,1.0
tp_2,0.9408098083618504,1.0,5,1.0
tp_2,0.9408098083618504,1.0,6,1.0
tp_2,0.9408098083618504,1.0,7,1.0
tp_2,0.9408098083618504,1.0,8,1.0
tp_2,0.9408098083618504,1.0,9,1.0
tp_2,0.9408098083618504,1.0,10,1.0
tp_2,0.9408098083618504,1.0,11,1.0
tp_2,0.9408098083618504,1.0,12,1.0
tp_2,0.9408098083618504,1.0,13,1.0
fn_2,0.22615096517711542,0.8824629639038012,0,0.0
fn_2,0.22615096517711542,0.8824629639038012,1,0.038461538461538464
fn_2,0.22615096517711542,0.8824629639038012,2,0.16987179487179488
fn_2,0.22615096517711542,0.8824629639038012,3,0.3321678321678322
fn_2,0.22615096517711542,0.8824629639038012,4,0.4895979020979021
fn_2,0.22615096517711542,0.8824629639038012,5,0.6250971250971251
fn_2,0.22615096517711542,0.8824629639038012,6,0.7333005536130536
fn_2,0.22615096517711542,0.8824629639038012,7,0.8152498543123543
fn_2,0.22615096517711542,0.8824629639038012,8,0.8748694881507382
fn_2,0.22615096517711542,0.8824629639038012,9,0.9168788243006993
fn_2,0.22615096517711542,0.8824629639038012,10,0.9457120028409091
fn_2,0.22615096517711542,0.8824629639038012,11,0.9650691105769231
fn_2,0.22615096517711542,0.8824629639038012,12,0.9778207632211539
fn_2,0.22615096517711542,0.8824629639038012,13,0.986083984375
tn_2,0.3320392489072656,0.8084603935338072,0,0.0
tn_2,0.3320392489072656,0.8084603935338072,1,0.15384615384615385
tn_2,0.3320392489072656,0.8084603935338072,2,0.28846153846153844
tn_2,0.3320392489072656,0.8084603935338072,3,0.40690559440559443
tn_2,0.3320392489072656,0.8084603935338072,4,0.5100524475524476
tn_2,0.3320392489072656,0.8084603935338072,5,0.5986790986790986
tn_2,0.3320392489072656,0.8084603935338072,6,0.673951048951049
tn_2,0.3320392489072656,0.8084603935338072,7,0.737320622086247
tn_2,0.3320392489072656,0.8084603935338072,8,0.790300844988345
tn_2,0.3320392489072656,0.8084603935338072,9,0.834298513986014
tn_2,0.3320392489072656,0.8084603935338072,10,0.8705474213286714
tn_2,0.3320392489072656,0.8084603935338072,11,0.9001151842948718
tn_2,0.3320392489072656,0.8084603935338072,12,0.9239408052884616
tn_2,0.3320392489072656,0.8084603935338072,13,0.94287109375
fp_2,0.7457237443646562,0.9960258993942883,0,1.0
fp_2,0.7457237443646562,0.9960258993942883,1,1.0
fp_2,0.7457237443646562,0.9960258993942883,2,1.0
fp_2,0.7457237443646562,0.9960258993942883,3,0.9991258741258742
fp_2,0.7457237443646562,0.9960258993942883,4,0.9978146853146853
fp_2,0.7457237443646562,0.9960258993942883,5,0.9966006216006216
fp_2,0.7457237443646562,0.9960258993942883,6,0.9957841637529138
fp_2,0.7457237443646562,0.9960258993942883,7,0.9954381555944056
fp_2,0.7457237443646562,0.9960258993942883,8,0.9954988587801088
fp_2,0.7457237443646562,0.9960258993942883,9,0.9958479020979021
fp_2,0.7457237443646562,0.9960258993942883,10,0.9963634997814685
fp_2,0.7457237443646562,0.9960258993942883,11,0.9969451121794872
fp_2,0.7457237443646562,0.9960258993942883,12,0.9975210336538461
fp_2,0.7457237443646562,0.9960258993942883,13,0.998046875
tp_3,0.9656629118417104,1.0,0,1.0
tp_3,0.9656629118417104,1.0,1,1.0
tp_3,0.9656629118417104,1.0,2,1.0
tp_3,0.9656629118417104,1.0,3,1.0
tp_3,0.9656629118417104,1.0,4,1.0
tp_3,0.9656629118417104,1.0,5,1.0
tp_3,0.9656629118417104,1.0,6,1.0
tp_3,0.9656629118417104,1.0,7,1.0
tp_3,0.9656629118417104,1.0,8,1.0
tp_3,0.9656629118417104,1.0,9,1.0
tp_3,0.9656629118417104,1.0,10,1.0
tp_3,0.9656629118417104,1.0,11,1.0
tp_3,0.9656629118417104,1.0,12,1.0
tp_3,0.9656629118417104,1.0,13,1.0
fn_3,0.20619046930725082,0.7972004418176242,0,0.0
fn_3,0.20619046930725082,0.7972004418176242,1,0.11538461538461539
fn_3,0.20619046930725082,0.7972004418176242,2,0.22115384615384615
fn_3,0.20619046930725082,0.7972004418176242,3,0.3256118881118881
fn_3,0.20619046930725082,0.7972004418176242,4,0.42945804195804194
fn_3,0.20619046930725082,0.7972004418176242,5,0.5297202797202797
fn_3,0.20619046930725082,0.7972004418176242,6,0.6225415209790209
fn_3,0.20619046930725082,0.7972004418176242,7,0.7047913024475524
fn_3,0.20619046930725082,0.7972004418176242,8,0.7747213723776224
fn_3,0.20619046930725082,0.7972004418176242,9,0.8319848120629371
fn_3,0.20619046930725082,0.7972004418176242,10,0.8773253114073427
fn_3,0.20619046930725082,0.7972004418176242,11,0.9121657151442307
fn_3,0.20619046930725082,0.7972004418176242,12,0.938232421875
fn_3,0.20619046930725082,0.7972004418176242,13,0.957275390625
tn_3,0.10676424054198429,0.6629842259065447,0,0.0
tn_3,0.10676424054198429,0.6629842259065447,1,0.0
tn_3,0.10676424054198429,0.6629842259065447,2,0.041666666666666664
tn_3,0.10676424054198429,0.6629842259065447,3,0.11669580419580419
tn_3,0.10676424054198429,0.6629842259065447,4,0.21346153846153845
tn_3,0.10676424054198429,0.6629842259065447,5,0.320731351981352
tn_3,0.10676424054198429,0.6629842259065447,6,0.4292231206293706
tn_3,0.10676424054198429,0.6629842259065447,7,0.5321241258741258
tn_3,0.10676424054198429,0.6629842259065447,8,0.6250515977078477
tn_3,0.10676424054198429,0.6629842259065447,9,0.7057118662587413
tn_3,0.10676424054198429,0.6629842259065447,10,0.7734306708916084
tn_3,0.10676424054198429,0.6629842259065447,11,0.8286696213942307
tn_3,0.10676424054198429,0.6629842259065447,12,0.8725961538461539
tn_3,0.10676424054198429,0.6629842259065447,13,0.90673828125
fp_3,0.8293469789360872,0.9916905169153302,0,1.0
fp_3,0.8293469789360872,0.9916905169153302,1,1.0
fp_3,0.8293469789360872,0.9916905169153302,2,0.9967948717948718
fp_3,0.8293469789360872,0.9916905169153302,3,0.9934440559440559
fp_3,0.8293469789360872,0.9916905169153302,4,0.9909965034965035
fp_3,0.8293469789360872,0.9916905169153302,5,0.9896561771561772
fp_3,0.8293469789360872,0.9916905169153302,6,0.9893010635198135
fp_3,0.8293469789360872,0.9916905169153302,7,0.9897017045454546
fp_3,0.8293469789360872,0.9916905169153302,8,0.9906122523310024
fp_3,0.8293469789360872,0.9916905169153302,9,0.9918105332167833
fp_3,0.8293469789360872,0.9916905169153302,10,0.9931162587412588
fp_3,0.8293469789360872,0.9916905169153302,11,0.9943972856570513
fp_3,0.8293469789360872,0.9916905169153302,12,0.9955679086538461
fp_3,0.8293469789360872,0.9916905169153302,13,0.99658203125
tp_4,0.5715248302309288,0.9529129291868712,0,1.0
tp_4,0.5715248302309288,0.9529129291868712,1,0.9230769230769231
tp_4,0.5715248302309288,0.9529129291868712,2,0.8942307692307693
tp_4,0.5715248302309288,0.9529129291868712,3,0.8902972027972028
tp_4,0.5715248302309288,0.9529129291868712,4,0.8979020979020979
tp_4,0.5715248302309288,0.9529129291868712,5,0.9100135975135976
tp_4,0.5715248302309288,0.9529129291868712,6,0.9232317162004662
tp_4,0.5715248302309288,0.9529129291868712,7,0.9360249125874126
tp_4,0.5715248302309288,0.9529129291868712,8,0.9477375922688422
tp_4,0.5715248302309288,0.9529129291868712,9,0.9581020541958042
tp_4,0.5715248302309288,0.9529129291868712,10,0.9670290646853147
tp_4,0.5715248302309288,0.9529129291868712,11,0.9745279947916666
tp_4,0.5715248302309288,0.9529129291868712,12,0.9806753305288461
tp_4,0.5715248302309288,0.9529129291868712,13,0.985595703125
fn_4,0.23713673185857728,0.7451758520701263,0,0.0
fn_4,0.23713673185857728,0.7451758520701263,1,0.07692307692307693
fn_4,0.23713673185857728,0.7451758520701263,2,0.1762820512820513
fn_4,0.23713673185857728,0.7451758520701263,3,0.28103146853146854
fn_4,0.23713673185857728,0.7451758520701263,4,0.383479020979021
fn_4,0.23713673185857728,0.7451758520701263,5,0.47999222999223
fn_4,0.23713673185857728,0.7451758520701263,6,0.5686188811188811
fn_4,0.23713673185857728,0.7451758520701263,7,0.6481825466200466
fn_4,0.23713673185857728,0.7451758520701263,8,0.7180185266122766
fn_4,0.23713673185857728,0.7451758520701263,9,0.7779228583916084
fn_4,0.23713673185857728,0.7451758520701263,10,0.8281284145541958
fn_4,0.23713673185857728,0.7451758520701263,11,0.8692470452724359
fn_4,0.23713673185857728,0.7451758520701263,12,0.9021747295673077
fn_4,0.23713673185857728,0.7451758520701263,13,0.927978515625
tn_4,0.1559577643643999,0.7413221787554969,0,0.0
tn_4,0.1559577643643999,0.7413221787554969,1,0.038461538461538464
tn_4,0.1559577643643999,0.7413221787554969,2,0.10897435897435898
tn_4,0.1559577643643999,0.7413221787554969,3,0.20279720279720279
tn_4,0.1559577643643999,0.7413221787554969,4,0.3103146853146853
tn_4,0.1559577643643999,0.7413221787554969,5,0.42193570318570317
tn_4,0.1559577643643999,0.7413221787554969,6,0.5295472756410257
tn_4,0.1559577643643999,0.7413221787554969,7,0.6273719769813519
tn_4,0.1559577643643999,0.7413221787554969,8,0.7121090714840714
tn_4,0.1559577643643999,0.7413221787554969,9,0.7825885052447552
tn_4,0.1559577643643999,0.7413221787554969,10,0.8392052283653846
tn_4,0.1559577643643999,0.7413221787554969,11,0.8833320813301282
tn_4,0.1559577643643999,0.7413221787554969,12,0.9168231670673077
tn_4,0.1559577643643999,0.7413221787554969,13,0.941650390625
fp_4,0.6099767604659732,1.0,0,1.0
fp_4,0.6099767604659732,1.0,1,1.0
fp_4,0.6099767604659732,1.0,2,1.0
fp_4,0.6099767604659732,1.0,3,1.0
fp_4,0.6099767604659732,1.0,4,1.0
fp_4,0.6099767604659732,1.0,5,1.0
fp_4,0.6099767604659732,1.0,6,1.0
fp_4,0.6099767604659732,1.0,7,1.0
fp_4,0.6099767604659732,1.0,8,1.0
fp_4,0.6099767604659732,1.0,9,1.0
fp_4,0.6099767604659732,1.0,10,1.0
fp_4,0.6099767604659732,1.0,11,1.0
fp_4,0.6099767604659732,1.0,12,1.0
fp_4,0.6099767604659732,1.0,13,1.0
tp_5,0.5065181133846085,0.9532742110601177,0,1.0
tp_5,0.5065181133846085,0.9532742110601177,1,0.9230769230769231
tp_5,0.5065181133846085,0.9532742110601177,2,0.8878205128205128
tp_5,0.5065181133846085,0.9532742110601177,3,0.8776223776223776
tp_5,0.5065181133846085,0.9532742110601177,4,0.8826923076923077
tp_5,0.5065181133846085,0.9532742110601177,5,0.8962703962703963
tp_5,0.5065181133846085,0.9532742110601177,6,0.9135161713286714
tp_5,0.5065181133846085,0.9532742110601177,7,0.9311625874125874
tp_5,0.5065181133846085,0.9532742110601177,8,0.9472610722610723
tp_5,0.5065181133846085,0.9532742110601177,9,0.9608774038461538
tp_5,0.5065181133846085,0.9532742110601177,10,0.9717718804632867
tp_5,0.5065181133846085,0.9532742110601177,11,0.9801181891025641
tp_5,0.5065181133846085,0.9532742110601177,12,0.9862905649038461
tp_5,0.5065181133846085,0.9532742110601177,13,0.99072265625
fn_5,0.2915425498422817,0.8155053900621141,0,0.0
fn_5,0.2915425498422817,0.8155053900621141,1,0.11538461538461539
fn_5,0.2915425498422817,0.8155053900621141,2,0.24358974358974358
fn_5,0.2915425498422817,0.8155053900621141,3,0.36844405594405594
fn_5,0.2915425498422817,0.8155053900621141,4,0.4820804195804196
fn_5,0.2915425498422817,0.8155053900621141,5,0.5815850815850816
fn_5,0.2915425498422817,0.8155053900621141,6,0.6666302447552448
fn_5,0.2915425498422817,0.8155053900621141,7,0.7380445075757576
fn_5,0.2915425498422817,0.8155053900621141,8,0.797084425990676
fn_5,0.2915425498422817,0.8155053900621141,9,0.8451294798951049
fn_5,0.2915425498422817,0.8155053900621141,10,0.8835773601398601
fn_5,0.2915425498422817,0.8155053900621141,11,0.9138058393429487
fn_5,0.2915425498422817,0.8155053900621141,12,0.9371431790865384
fn_5,0.2915425498422817,0.8155053900621141,13,0.954833984375
tn_5,0.20556611754656454,0.857654941940874,0,0.0
tn_5,0.20556611754656454,0.857654941940874,1,0.038461538461538464
tn_5,0.20556611754656454,0.857654941940874,2,0.15384615384615385
tn_5,0.20556611754656454,0.857654941940874,3,0.30026223776223776
tn_5,0.20556611754656454,0.857654941940874,4,0.44825174825174824
tn_5,0.20556611754656454,0.857654941940874,5,0.5813179875679876
tn_5,0.20556611754656454,0.857654941940874,6,0.692262164918415
tn_5,0.20556611754656454,0.857654941940874,7,0.7798432036713286
tn_5,0.20556611754656454,0.857654941940874,8,0.8461234945609946
tn_5,0.20556611754656454,0.857654941940874,9,0.894607736013986
tn_5,0.20556611754656454,0.857654941940874,10,0.9290899530157343
tn_5,0.20556611754656454,0.857654941940874,11,0.9530373597756411
tn_5,0.20556611754656454,0.857654941940874,12,0.9693321814903846
tn_5,0.20556611754656454,0.857654941940874,13,0.980224609375
fp_5,0.8112501190430962,0.9934969262815627,0,1.0
fp_5,0.8112501190430962,0.9934969262815627,1,1.0
fp_5,0.8112501190430962,0.9934969262815627,2,1.0
fp_5,0.8112501190430962,0.9934969262815627,3,0.9995629370629371
fp_5,0.8112501190430962,0.9934969262815627,4,0.998513986013986
fp_5,0.8112501190430962,0.9934969262815627,5,0.9970134032634033
fp_5,0.8112501190430962,0.9934969262815627,6,0.9954017336829837
fp_5,0.8112501190430962,0.9934969262815627,7,0.9940222537878788
fp_5,0.8112501190430962,0.9934969262815627,8,0.9931071532634033
fp_5,0.8112501190430962,0.9934969262815627,9,0.9927420236013986
fp_5,0.8112501190430962,0.9934969262815627,10,0.9928874836101399
fp_5,0.8112501190430962,0.9934969262815627,11,0.9934269831730769
fp_5,0.8112501190430962,0.9934969262815627,12,0.9942157451923077
fp_5,0.8112501190430962,0.9934969262815627,13,0.9951171875
tp_6,0.9341400005219962,1.0,0,1.0
tp_6,0.9341400005219962,1.0,1,1.0
tp_6,0.9341400005219962,1.0,2,1.0
tp_6,0.9341400005219962,1.0,3,1.0
tp_6,0.9341400005219962,1.0,4,1.0
tp_6,0.9341400005219962,1.0,5,1.0
tp_6,0.9341400005219962,1.0,6,1.0
tp_6,0.9341400005219962,1.0,7,1.0
tp_6,0.9341400005219962,1.0,8,1.0
tp_6,0.9341400005219962,1.0,9,1.0
tp_6,0.9341400005219962,1.0,10,1.0
tp_6,0.9341400005219962,1.0,11,1.0
tp_6,0.9341400005219962,1.0,12,1.0
tp_6,0.9341400005219962,1.0,13,1.0
fn_6,0.30685576126094455,0.8235138049190786,0,0.0
fn_6,0.30685576126094455,0.8235138049190786,1,0.15384615384615385
fn_6,0.30685576126094455,0.8235138049190786,2,0.2916666666666667
fn_6,0.30685576126094455,0.8235138049190786,3,0.4130244755244755
fn_6,0.30685576126094455,0.8235138049190786,4,0.5185314685314686
fn_6,0.30685576126094455,0.8235138049190786,5,0.6093142968142968
fn_6,0.30685576126094455,0.8235138049190786,6,0.6866531905594405
fn_6,0.30685576126094455,0.8235138049190786,7,0.7518165428321678
fn_6,0.30685576126094455,0.8235138049190786,8,0.8060260052447552
fn_6,0.30685576126094455,0.8235138049190786,9,0.850475305944056
fn_6,0.30685576126094455,0.8235138049190786,10,0.8863499781468531
fn_6,0.30685576126094455,0.8235138049190786,11,0.9148262219551282
fn_6,0.30685576126094455,0.8235138049190786,12,0.9370492788461539
fn_6,0.30685576126094455,0.8235138049190786,13,0.9541015625
tn_6,0.18393491073947055,0.8082797525971839,0,0.0
tn_6,0.18393491073947055,0.8082797525971839,1,0.038461538461538464
tn_6,0.18393491073947055,0.8082797525971839,2,0.11538461538461539
tn_6,0.18393491073947055,0.8082797525971839,3,0.22814685314685315
tn_6,0.18393491073947055,0.8082797525971839,4,0.35874125874125873
tn_6,0.18393491073947055,0.8082797525971839,5,0.489461926961927
tn_6,0.18393491073947055,0.8082797525971839,6,0.608136655011655
tn_6,0.18393491073947055,0.8082797525971839,7,0.7085518648018648
tn_6,0.18393491073947055,0.8082797525971839,8,0.7890776757964258
tn_6,0.18393491073947055,0.8082797525971839,9,0.8509588068181818
tn_6,0.18393491073947055,0.8082797525971839,10,0.8968804632867133
tn_6,0.18393491073947055,0.8082797525971839,11,0.9299754607371795
tn_6,0.18393491073947055,0.8082797525971839,12,0.9532376802884616
tn_6,0.18393491073947055,0.8082797525971839,13,0.96923828125
fp_6,0.7141983680759112,1.0,0,1.0
fp_6,0.7141983680759112,1.0,1,1.0
fp_6,0.7141983680759112,1.0,2,1.0
fp_6,0.7141983680759112,1.0,3,1.0
fp_6,0.7141983680759112,1.0,4,1.0
fp_6,0.7141983680759112,1.0,5,1.0
fp_6,0.7141983680759112,1.0,6,1.0
fp_6,0.7141983680759112,1.0,7,1.0
fp_6,0.7141983680759112,1.0,8,1.0
fp_6,0.7141983680759112,1.0,9,1.0
fp_6,0.7141983680759112,1.0,10,1.0
fp_6,0.7141983680759112,1.0,11,1.0
fp_6,0.7141983680759112,1.0,12,1.0
fp_6,0.7141983680759112,1.0,13,1.0
tp_7,0.659007168297972,0.9828993246663317,0,1.0
tp_7,0.659007168297972,0.9828993246663317,1,0.9615384615384616
tp_7,0.659007168297972,0.9828993246663317,2,0.9455128205128205
tp_7,0.659007168297972,0.9828993246663317,3,0.9436188811188811
tp_7,0.659007168297972,0.9828993246663317,4,0.9491258741258741
tp_7,0.659007168297972,0.9828993246663317,5,0.9575806138306139
tp_7,0.659007168297972,0.9828993246663317,6,0.9664281031468531
tp_7,0.659007168297972,0.9828993246663317,7,0.9744090544871795
tp_7,0.659007168297972,0.9828993246663317,8,0.9810454302641802
tp_7,0.659007168297972,0.9828993246663317,9,0.9862816870629371
tp_7,0.659007168297972,0.9828993246663317,10,0.9902616914335665
tp_7,0.659007168297972,0.9828993246663317,11,0.9932016225961539
tp_7,0.659007168297972,0.9828993246663317,12,0.9953237680288461
tp_7,0.659007168297972,0.9828993246663317,13,0.996826171875
fn_7,0.31575070758137264,0.9087161133597145,0,0.0
fn_7,0.31575070758137264,0.9087161133597145,1,0.15384615384615385
fn_7,0.31575070758137264,0.9087161133597145,2,0.3173076923076923
fn_7,0.31575070758137264,0.9087161133597145,3,0.47071678321678323
fn_7,0.31575070758137264,0.9087161133597145,4,0.6033216783216783
fn_7,0.31575070758137264,0.9087161133597145,5,0.711222804972805
fn_7,0.31575070758137264,0.9087161133597145,6,0.794990166083916
fn_7,0.31575070758137264,0.9087161133597145,7,0.8576039845571095
fn_7,0.31575070758137264,0.9087161133597145,8,0.9029659576534577
fn_7,0.31575070758137264,0.9087161133597145,9,0.9349786931818181
fn_7,0.31575070758137264,0.9087161133597145,10,0.9570722246503497
fn_7,0.31575070758137264,0.9087161133597145,11,0.9720302483974359
fn_7,0.31575070758137264,0.9087161133597145,12,0.9819899338942307
fn_7,0.31575070758137264,0.9087161133597145,13,0.988525390625
tn_7,0.21513175265461193,0.6796332988986548,0,0.0
tn_7,0.21513175265461193,0.6796332988986548,1,0.038461538461538464
tn_7,0.21513175265461193,0.6796332988986548,2,0.11538461538461539
tn_7,0.21513175265461193,0.6796332988986548,3,0.20804195804195805
tn_7,0.21513175265461193,0.6796332988986548,4,0.30506993006993005
tn_7,0.21513175265461193,0.6796332988986548,5,0.4003982128982129
tn_7,0.21513175265461193,0.6796332988986548,6,0.4905394085081585
tn_7,0.21513175265461193,0.6796332988986548,7,0.5734038097319347
tn_7,0.21513175265461193,0.6796332988986548,8,0.6477879759129759
tn_7,0.21513175265461193,0.6796332988986548,9,0.7131419361888112
tn_7,0.21513175265461193,0.6796332988986548,10,0.7694322279283217
tn_7,0.21513175265461193,0.6796332988986548,11,0.8170259915865384
tn_7,0.21513175265461193,0.6796332988986548,12,0.8565767728365384
tn_7,0.21513175265461193,0.6796332988986548,13,0.888916015625
fp_7,0.8541072175064413,1.0,0,1.0
fp_7,0.8541072175064413,1.0,1,1.0
fp_7,0.8541072175064413,1.0,2,1.0
fp_7,0.8541072175064413,1.0,3,1.0
fp_7,0.8541072175064413,1.0,4,1.0
fp_7,0.8541072175064413,1.0,5,1.0
fp_7,0.8541072175064413,1.0,6,1.0
fp_7,0.8541072175064413,1.0,7,1.0
fp_7,0.8541072175064413,1.0,8,1.0
fp_7,0.8541072175064413,1.0,9,1.0
fp_7,0.8541072175064413,1.0,10,1.0
fp_7,0.8541072175064413,1.0,11,1.0
fp_7,0.8541072175064413,1.0,12,1.0
fp_7,0.8541072175064413,1.0,13,1.0
tp_8,0.9486801453974036,1.0,0,1.0
tp_8,0.9486801453974036,1.0,1,1.0
tp_8,0.9486801453974036,1.0,2,1.0
tp_8,0.9486801453974036,1.0,3,1.0
tp_8,0.9486801453974036,1.0,4,1.0
tp_8,0.9486801453974036,1.0,5,1.0
tp_8,0.9486801453974036,1.0,6,1.0
tp_8,0.9486801453974036,1.0,7,1.0
tp_8,0.9486801453974036,1.0,8,1.0
tp_8,0.9486801453974036,1.0,9,1.0
tp_8,0.9486801453974036,1.0,10,1.0
tp_8,0.9486801453974036,1.0,11,1.0
tp_8,0.9486801453974036,1.0,12,1.0
tp_8,0.9486801453974036,1.0,13,1.0
fn_8,0.24073979678355034,0.847057340325643,0,0.0
fn_8,0.24073979678355034,0.847057340325643,1,0.038461538461538464
fn_8,0.24073979678355034,0.847057340325643,2,0.15384615384615385
fn_8,0.24073979678355034,0.847057340325643,3,0.29763986013986016
fn_8,0.24073979678355034,0.847057340325643,4,0.4416958041958042
fn_8,0.24073979678355034,0.847057340325643,5,0.5712169774669774
fn_8,0.24073979678355034,0.847057340325643,6,0.6799697698135199
fn_8,0.24073979678355034,0.847057340325643,7,0.7669043196386947
fn_8,0.24073979678355034,0.847057340325643,8,0.8338007478632479
fn_8,0.24073979678355034,0.847057340325643,9,0.883708479020979
fn_8,0.24073979678355034,0.847057340325643,10,0.9199867515297203
fn_8,0.24073979678355034,0.847057340325643,11,0.9457757411858975
fn_8,0.24073979678355034,0.847057340325643,12,0.9637545072115384
fn_8,0.24073979678355034,0.847057340325643,13,0.97607421875
tn_8,0.23778375580003308,0.8381457207855623,0,0.0
tn_8,0.23778375580003308,0.8381457207855623,1,0.07692307692307693
tn_8,0.23778375580003308,0.8381457207855623,2,0.1987179487179487
tn_8,0.23778375580003308,0.8381457207855623,3,0.3339160839160839
tn_8,0.23778375580003308,0.8381457207855623,4,0.4643356643356643
tn_8,0.23778375580003308,0.8381457207855623,5,0.5806623931623932
tn_8,0.23778375580003308,0.8381457207855623,6,0.6791775932400932
tn_8,0.23778375580003308,0.8381457207855623,7,0.7594788024475524
tn_8,0.23778375580003308,0.8381457207855623,8,0.8229682643745144
tn_8,0.23778375580003308,0.8381457207855623,9,0.8718913898601398
tn_8,0.23778375580003308,0.8381457207855623,10,0.9087494536713286
tn_8,0.23778375580003308,0.8381457207855623,11,0.9359600360576923
tn_8,0.23778375580003308,0.8381457207855623,12,0.9556790865384616
tn_8,0.23778375580003308,0.8381457207855623,13,0.9697265625
fp_8,0.5150305996339684,0.9359326811442851,0,1.0
fp_8,0.5150305996339684,0.9359326811442851,1,0.8846153846153846
fp_8,0.5150305996339684,0.9359326811442851,2,0.8397435897435898
fp_8,0.5150305996339684,0.9359326811442851,3,0.8326048951048951
fp_8,0.5150305996339684,0.9359326811442851,4,0.8444055944055944
fp_8,0.5150305996339684,0.9359326811442851,5,0.8645347707847708
fp_8,0.5150305996339684,0.9359326811442851,6,0.8871011800699301
fp_8,0.5150305996339684,0.9359326811442851,7,0.9089406687062938
fp_8,0.5150305996339684,0.9359326811442851,8,0.9284825417637917
fp_8,0.5150305996339684,0.9359326811442851,9,0.9450939685314685
fp_8,0.5150305996339684,0.9359326811442851,10,0.958687308784965
fp_8,0.5150305996339684,0.9359326811442851,11,0.9694761618589743
